name,,source,comments
@SweeneyJeffreyJ,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugx76Q-neqKTt6S87sh4AaABAg,"It’s one thing to administer the law but what is happening lacks probable cause. Throwing people in prison, ripping families apart, questioning legal immigrants and US citizens because of the color of their skin and or language spoken is a bad way of conducting this. How can we say we are the land of the free if we treat people this way. There has to be a better way to do this!"
@ChasenCooper-j2i,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgxDQJ0MjG_FccqkA0V4AaABAg,No! Don't speak English? Bye!
@Section606,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugy-VYMHT3UwhRUV05h4AaABAg,The judge should be removed from bench...if not jailed!!!
@lindaehgartner2797,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgwLLEeT3erb1a-U9nx4AaABAg,The path of legal immigration costs a ton of money.
@BUMPY_G_JAXON,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgwuAue1TSaFAgtAa0p4AaABAg,NOBODY IS BEING KIDAPPED . THIS IS CRAZY
@JoeyAna-o8e,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgweSpBv53AhSxH80kt4AaABAg,nationality is different than citizenship. and why is dude wearing a cowboy hat inside . likes hes gonna get heatstroke lol
@thomascox4014,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgzE6fEnIEU0Nk0HBLF4AaABAg,Thank God somebody is standing up to these buffoons.
@jeffreyaguilar3413,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgxHaZiJ0fcIMAiLetp4AaABAg,what a radical judge... their is no profiling in the sense most of the illegal immigrants are from latin.. why when they entered the coj try illegally they have counsel..? law ..illegal is illegal period.
@karent9134,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgySEVjfD_9ix8RbwOR4AaABAg,It’s fascinating to watch Scott defend Trumps policies as we move further into Fascism. It must be getting increasingly more difficult to do. Watching him sell his soul in real time. Best reality tv ever.
@eleonthereal,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugzk-Mx8dsIPIalOJP94AaABAg,LET HER COOK SHE NEEDS TO BE THE CO-HOST
@SupremeWin777-7,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgxEZsTg-wQiY_8hrAZ4AaABAg&pp=0gcJCSMANpG00pGi,The judge is powerless
@Norm-j7h,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgzHDt7nbCmWu0naaLR4AaABAg,"Thank You,  Judge.."
@Alex-gc2vo,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugy-0iXnRf1zD8SB8gF4AaABAg,"Cool, only took 6 months. What's the point of a justice system if everyone can ignore them untill they get around to telling them no?"
@eleonthereal,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugzk-Mx8dsIPIalOJP94AaABAg,LET HER COOK SHE NEEDS TO BE THE CO-HOST
@SupremeWin777-7,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgxEZsTg-wQiY_8hrAZ4AaABAg&pp=0gcJCSMANpG00pGi,The judge is powerless
@Norm-j7h,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgzHDt7nbCmWu0naaLR4AaABAg,"Thank You,  Judge.."
@Alex-gc2vo,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugy-0iXnRf1zD8SB8gF4AaABAg,"Cool, only took 6 months. What's the point of a justice system if everyone can ignore them untill they get around to telling them no?"
@RogerDosithee-r2y,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgxVH6AutgJGQVPUMz14AaABAg,When our people now learning how to hate what a evil world
@berthad4486,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgzMNmWWVIS9X1fqCYF4AaABAg,The pathway to citizenship is great ideal.
@wisdomsprince2506,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgwDcEDymlS1mMscI3J4AaABAg,70% support in June 2024 but voted for the guy who made his campaign all about the largest deportation in American history. Pretty good evidence right there that the poll is trash
@casual-i3m,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgxSeA-Bfj0qiMCox9t4AaABAg,It's always saddens me to see people appealing to a conscience that isn't there. When you do not learn from history you repeat it. The white majority has always struggled with being apathetic of the suffering of others they cannot relate to. This is why racism still exists and why they have such largely negative perceptions of communities that they themselves have never really encountered being from 80-90% white population areas. what 47 has done was destroyed government trust from a growing demographic and setting the stage that could turn the tables on conservatives who are counting on the white community that can stomach all this to keep them in power.
@Zouhair-rg4hy,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugxr0Nr8wkGJlONPDO14AaABAg,"Breaking the law to arrest the ones who break the law,"
@josemontano7936,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgwfogOW_km5Hq9ZK9l4AaABAg,"Enforcing the LAWS under color doesnt give you the right to break the LAWS under color. Been a HOMAN, TRUMP, BONDI, NOEM, MILLER DOESNT GIVE YOU THE RIGHT TO ENFORCER THE LAWS WITH FULL LICENSE EVEN IF YOU DETAINT A CRIMINAL THEY HAVE RIGHTS YOUR LIKE IT OR NOT, WE ARE NOT NORTH KOREA."
@chalymoretv929,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugx698UPL7TcJ8EqB0h4AaABAg,"Anytime someone tries to defend the Trump administration, they end up looking totally lost, stupid—and the frustration is written all over their face"
@lisawardell9160,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgyVPblNy4WhDFGIzI14AaABAg,They can't do it cause supreme Court says otherwise
@rodolforodriguez7058,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgxRr0ArjVMCBrUP_k54AaABAg,"If the chief and commander has grey past, what can we expect?"
@MsMontypythonfan,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgxFWGhpdD0rGiE7BgN4AaABAg,Can CNN acknowledge that this is an abuse of power. Can Scott Jennings quit being enabled to be an utter jerk.
@umayfindyourself9381,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgyVmCHhlVZtoCK-cPt4AaABAg,"Excellent, thank you."
@ValentineCruz-zw2tw,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugx-5uhaWC2FeZkPZO94AaABAg,Holman should be held accountable for murder plain and simple
@DanJollimore,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgxDudrElIDe9KJv6aN4AaABAg,The question is .... will they obey the court
@Gloria-u4s9s,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgxV1ZfAOCMnEIwklTV4AaABAg,Tell the judge to take a hike!
@mariahardy8653,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugy0q4027R8kUAi28hN4AaABAg,"But what about the people who goes for there yearly check and ice getting them,it is so disgraceful"
@EdgardDurosier,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugxf2IG0CvWon3k88KZ4AaABAg,F the judge Supreme Court need to be intervene for real stop  those judges
@thomastennis4.056,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgxIqvBvV53I50KuqIZ4AaABAg,Jennings is playing for a position for the next vacancy in the Cabinet.
@LindaAKeller,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgyH2Ro31yl8LPUnxC54AaABAg&pp=0gcJCSMANpG00pGi,"Somewhere on YouTube is a video of Trevor Noah describing agents trying to detain him somewhere near the Mexican border when he was without his passport. He finally had the presence of mind to tell the agent to Google him. Of course, when his photo came up describing who he is, they let him go.  If he hadn't thought to do that, he would probably have been detained for hours. That's how indiscriminate (or rather, discriminatory.) all of this is."
@EdgardDurosier,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugxf2IG0CvWon3k88KZ4AaABAg,F the judge Supreme Court need to be intervene for real stop  those judges
@timothyturner7213,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgweLxWgBWm37TogioN4AaABAg,Ignore this judge and have it arrested
@reginabrunt5087,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgwYWTfufE52b_qfQQ14AaABAg,"Well they been profiling blacks for decades.. and there was no out rage or protest.. that judge should be ashamed of himself  … let ice do its job, if they here legally there shouldn’t be a problem."
@dannysands9341,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgwXjYAD_44-ArJV9jJ4AaABAg,The judge is wrong i hope she looses if this case goes to the Supreme Court
@bgreen0115,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugz_4EYrrtJAEBrPudl4AaABAg,Being illegal is probable cause
@Canoneosmiami,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgwVoOClaMVXtZ68lqt4AaABAg,"There are people,from developed countries,for past 35yrs at least , living in shadows for decades because there is ,,no line “ to get in legally, mostly-legal immigration doesn’t exist for them for good people from good countries developed countries,European Union ,England,Australia,New Zealand,Canada,educated ,English speaking people have no way to get legalized,even the ones with papers filed through relatives waiting 20yrs ,,in line “ without ability to work legally,while the worst people from the worst 3rd world countries,uneducated,doesn’t matter how dumb or unwilling even learn English they are but they qualify to get in legally,get permission to work almost immediately within a year -they get tps and asylums because their claim of ,,fear” going back,legally working taking advantage of ability to make money in good jobs -the whole system is ridiculous it needs comprehensive immigration reform ,those people qualify for the all help costing the most ,don’t even pay immigration filing fees ,doesn’t matter how they cross the border they still qualify for everything because where they come from,the normal good decent people from good countries are discriminated against by this system it’s set up to bring in only the worst people and now the gangs -surprise ….why ? Now when illegal crossings are stopped it’s time to fix the legal broken system ,stop the only the worst countries ,give a chance to normal good people form good countries too where only 1% of the people qualify from there on Einstein visas ,investors or marriage..99% have no chance…"
@exwp20001,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugx4rLFZnJHFAmDu-Sh4AaABAg,The Trump admin never said that.
@Paiz891,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgzhQRLN3Z5lwjqJ1Bl4AaABAg,I never heard this guy complaining when Florida lower the age for kids to work  he's a clown
@mond107,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugz9fXsP-sECc_rhMX14AaABAg&pp=0gcJCSMANpG00pGi,Where are we with these EPSTEIN FILES??
@fireman19841,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgxtA4wfb3I-RRU_bbN4AaABAg,The Federal Appeals Court will overturn the ruling as will the Supreme Court
@kathycampbell8485,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugw0LKbiOFqmueUT7gt4AaABAg,"Those teenagers who were working, how much assistance would be available for them for necessities? I bet these kids are getting to eat where otherwise the GOP would rather see them starve as long as they aren't in America! Guess what!?! If you believe in Jesus, he said LOVE each other! Starving kids and shredding families  is nowhere near Love!!!"
@geeball702,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgwGvGPjWUQJnofpS3x4AaABAg,THEY SOULD B SUED THEY BEEN VIOLATING ALL THOSE LAWS SINCE THEY STARTED THESE COWARDLY ACTS
@rbw7456,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgyaE7jdHUMAH_WFhKJ4AaABAg,"Hey Arthur, does this include 71-year-old grandmothers?"
@solangebeauchamp5015,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgzkLGUa3TKYvW_xCcR4AaABAg,Trump need to stop this none sense i have been in United  States of America 🇺🇸  I never seen something like this .
@GlobalCitizen_y2k,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugz-yZXrOJGz72NL-Pt4AaABAg,"For nearly a decade now, Americans (and everyone else following US events) have been getting a crash course in constitutional law.  The problem is that most are getting info from talking heads who can’t be bothered to  before debating an issue.  No wonder so many are confused &/or deliberately misled."
@Moneymayne-y5l,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgyUXSyjLjAP6MIDhNl4AaABAg,I don't understand why they fighting so hard for slavery
@sandrawintjen8241,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugy8qJXpIOu96d9T5et4AaABAg,Im a white American  and i have 5 kids that worked because they liked making their own money quit making excuses for your evil work
@AnitaMeadows-t3n,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgyQzpFE5PPgNirpBcR4AaABAg,Working at age 12 in America what a great country
@JWMottonEnt,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgxMVs1mEL4lhpliqTB4AaABAg,I kept telling Latinos For Trump  they are voting for a SHOW ME YOUR PAPERS government
@RobertFoy-s2m,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgwjILrP6fRxLfco6X94AaABAg,A nobody judge lol  and trump DONT have to listen lol.   Bla bla bla
@scottturner1504,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgyVnaXE5WB2rGqMykR4AaABAg,AND YOU  THINK THIS IS GOING TO SLOW TRUMP DOWN!!!
@brendaestock7795,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgzPAy-Intl7GI-9wN14AaABAg,"She's looking at dude like he's a nut, and he is . They're going after everyone not just criminals!!!!"
@sealand000,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugx0QdOlcgva2JE8Wo54AaABAg,Does anyone think they'll follow the judge's order?
@RonaldDean-sp6jl,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgxfAkNa_IL7nYU9P_F4AaABAg,The judge did the legaly correct  thing  this is awesome news
@JWMottonEnt,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgxMVs1mEL4lhpliqTB4AaABAg,I kept telling Latinos For Trump  they are voting for a SHOW ME YOUR PAPERS government
@RobertFoy-s2m,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgwjILrP6fRxLfco6X94AaABAg,A nobody judge lol  and trump DONT have to listen lol.   Bla bla bla
@scottturner1504,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgyVnaXE5WB2rGqMykR4AaABAg,AND YOU  THINK THIS IS GOING TO SLOW TRUMP DOWN!!!
@brendaestock7795,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgzPAy-Intl7GI-9wN14AaABAg,"She's looking at dude like he's a nut, and he is . They're going after everyone not just criminals!!!!"
@sealand000,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugx0QdOlcgva2JE8Wo54AaABAg,Does anyone think they'll follow the judge's order?
@RonaldDean-sp6jl,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgxfAkNa_IL7nYU9P_F4AaABAg,The judge did the legaly correct  thing  this is awesome news
@RaEra88,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgzMaI6DsudHAk0iNZF4AaABAg&pp=0gcJCSMANpG00pGi,"Lets not forget this is about frail racist wypipo being scared to become the minority in ""their"" country"
@pogoj-d9d,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgzsDKqe3ZItbK3eH894AaABAg,Thank you to the Judge!
@ZombieBrigadeGunClub,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgzCK165HJUa6b4L0_R4AaABAg,I’m not debating with anyone that thinks this is ok
@deloresdilday3978,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugw7JV1FcCsHwzOnVOl4AaABAg,These farm workers are not CRIMINALS...CORRUPTION OF THE CORPORATE INDUSTRIES ARE THE LAW BREAKERS!
@franciscocasiano1126,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgzlSLHsO3rZ7RRGuKd4AaABAg,We are pathetic analyzing what is poop smelling everywhere and just become an audience looking and looking doing nothing
@TheZeezee75,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgwJ2wbDXBn7xIlVy3N4AaABAg,Ummm who cares if it was a marijuana farm...Marijuana is LEGAL in California.
@DestinyPuzzanghera,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgzoAdy3d6-dvBW_IHt4AaABAg,"You know this is ridiculous. Every person who comes wants to go through the process, but some people can afford it and some people can’t and this guy’s an idiot because he didn’t have to go through anything so he wants other people to go through what he never even did."
@raqbw,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgzP_ksb8rpDQH4v2AJ4AaABAg&pp=0gcJCSMANpG00pGi,Why didn’t anyone allow scott to try dig his way of of the hole he made for himself after Abby countered his child labor statements with Facts?
@itsallminor6133,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugy_HCtKc1kz38Yqqyh4AaABAg,Keep reporting them to ice. Just a report is more than enough probable cause
@jgmgreen01,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgyWttUhiew3uTcy5DF4AaABAg,only took over a month. and why does it only apply to Los Angeles? They're doing it everywhere now
@BellaB-v6u,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgwTHVKk0ifMT5ziTFx4AaABAg,When did all these bright folk decide they were brown- he don’t look brown to me!
@MathaiSamkutty-lg1ni,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=UgzHBPspEVAQgo1NucV4AaABAg,What about people who received work permit?
@ruthdanielson919,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugyp79sBUewnBWonikp4AaABAg,"Thank you judges, for enforcing human rights."
@troyingram716,,https://www.youtube.com/watch?v=IjKZAzvcL1w&lc=Ugzq4_pfF4mfY3-CH7J4AaABAg,Immigration is not an issue left up to vote.
